x,y,ID
0.1487,0.0935,2005311N08140
0.4065,0.0393,2005316N05134
0.414,0.0165,2005318N13298
0.2171,0.0833,2005322S04095
0.9936,1.0,2005324N08085
0.8311,0.0448,2005324N27312
0.9279,0.1925,2005330N09096
0.0136,0.0533,2005333N32311
0.227,0.0618,2005338N09093
0.9693,0.4016,2005349N06090
0.0259,0.05,2005350N08127
0.0334,0.0698,2005351S09084
0.0195,0.1249,2005364N24324
0.135,0.1989,2006006S11129
0.0286,0.5161,2006007S15182
0.0208,0.8175,2006012N03081
0.1362,0.2914,2006013S13184
0.0356,0.0462,2006017S15126
0.4086,0.0167,2006021S11053
0.3619,0.1283,2006025S18147
0.0113,0.0313,2006040S15181
0.6868,0.0678,2006049S16051
0.6601,0.1398,2006053S11144
0.794,0.0385,2006054S09082
0.748,0.2148,2006055S10138
0.443,0.4248,2006057S12114
0.9743,0.0499,2006060N04141
0.7549,0.0213,2006060S13058
0.9022,0.3339,2006074S13158
0.4121,0.1768,2006075S14185
0.1985,0.0315,2006078S12119
0.4301,0.0938,2006081S14129
0.4633,0.2417,2006093S15115
0.4104,0.0291,2006094S08087
0.3788,0.0418,2006106S10153
0.9675,0.7173,2006114N08090
0.0351,0.1582,2006128N09138
0.7383,0.297,2006147N15259
0.1387,0.0748,2006155N16257
0.1222,0.6442,2006161N20275
0.1358,0.171,2006174N08135
0.9245,0.0337,2006180N06140
0.7831,0.9448,2006182N20088
0.295,0.2732,2006184N16110
0.0074,0.6937,2006188N10143
0.2165,0.0495,2006192N13250
0.1404,0.2259,2006193N13258
0.3796,0.0551,2006198N08152
0.2079,0.5925,2006198N12252
0.1687,0.1097,2006198N37291
0.1574,0.2305,2006200N32287
0.0295,0.0588,2006203N12257
0.0152,0.0249,2006209N13130
0.058,0.0701,2006213N13256
0.2428,0.2343,2006213N14239
0.1894,0.0482,2006213N16302
0.0906,1.0,2006214N20088
0.8959,0.0286,2006216N07151
0.0172,0.2038,2006216N21152
0.0611,0.0249,2006217N20134
0.5713,1.0,2006224N21088
0.0376,0.0186,2006224N21141
0.1142,0.1769,2006225N17126
0.3233,0.9995,2006228N10218
0.1417,0.0926,2006228N13247
0.3961,1.0,2006228N21088
0.0251,0.1042,2006234N12258
0.2015,0.5195,2006234N12338
0.115,0.0679,2006234N18109
0.145,0.9186,2006237N13298
0.0708,0.0273,2006240N12265
0.8532,0.9999,2006241N20088
0.5242,0.0345,2006242N16246
0.0886,0.0052,2006247N14321
0.9477,0.9998,2006247N21089
0.0284,0.082,2006252N13139
0.8647,0.1667,2006253N20120
0.0239,0.3687,2006254N20306
0.1773,0.0384,2006256N12338
0.1609,0.1799,2006257N16259
0.6829,0.0595,2006258N11215
0.4311,0.5329,2006259N17245
0.4892,0.0126,2006259N19155
0.9638,0.0548,2006262N19069
0.4602,0.1493,2006264N13115
0.1677,0.0718,2006268N10187
0.0174,0.0304,2006268N12129
0.0603,0.2516,2006271N18089
0.0822,0.0263,2006271N26307
0.0078,0.0607,2006272N13144
0.3358,0.7878,2006276N18151
0.3619,0.0079,2006281N11201
0.3849,0.1862,2006282N13160
0.0235,0.0278,2006282N14243
0.1567,0.2996,2006283N13232
0.0526,0.0469,2006294N16254
0.8017,0.0587,2006294S10168
0.3393,0.0627,2006298N12143
0.0635,0.1547,2006300N07078
0.0828,0.2629,2006300N17256
0.519,0.0372,2006311N16143
0.0733,0.17,2006312N13256
0.3489,0.5615,2006315N13248
0.4108,0.0967,2006318N12256
0.8069,0.9703,2006322S09172
0.1544,0.0901,2006329N06150
0.0185,0.0578,2006330S06049
0.132,0.0421,2006335S10164
0.0147,0.0128,2006340N08142
0.1621,0.1175,2006349N08157
0.412,0.0156,2006350S07071
0.3995,0.0416,2006364S12058
0.7184,0.1563,2006365S12114
0.8165,0.2847,2007021S12183
0.0655,0.6974,2007021S12195
0.4518,0.0249,2007027S07069
0.8818,0.0208,2007032S11137
0.0243,0.0821,2007033S12177
0.4034,0.0354,2007037S19050
0.6836,0.025,2007043S11071
0.7716,0.0184,2007050S16079
0.903,0.2197,2007052S10093
0.9293,0.3192,2007058S12135
0.7737,0.0237,2007062S14119
0.3911,0.2221,2007066S12066
0.3637,0.1393,2007082S16125
0.1088,0.0258,2007084S12157
0.1652,0.0598,2007085S11085
0.0483,0.0148,2007090N06158
0.756,0.0886,2007091S14175
0.152,0.5636,2007100S22037
0.0356,0.0167,2007127N36286
0.5292,0.8571,2007133N15091
0.0482,0.0778,2007135N08147
0.0307,0.0286,2007136S10158
0.1132,0.8272,2007147N13249
0.4318,0.4768,2007150N14263
0.6937,0.7675,2007151N14072
0.0637,0.7695,2007151N18273
0.111,0.5312,2007163N15250
0.007,0.0608,2007172N15088
0.135,0.0646,2007178N18089
0.1283,0.1716,2007184N16112
0.9045,0.1225,2007188N04148
0.1289,0.054,2007191N17241
0.1297,0.7312,2007196N11234
0.3096,0.1302,2007196N15246
0.0358,0.0906,2007203N13255
0.2403,0.9946,2007208N20155
0.0212,0.039,2007208S03086
0.2047,0.4702,2007212N36294
0.665,0.0231,2007213N12115
0.1993,0.3763,2007213N13238
0.9129,0.162,2007216N18138
0.1668,0.1068,2007219N15130
0.2011,0.8664,2007221N13234
0.0276,0.0313,2007223N19136
0.2394,0.3542,2007225N12331
0.1207,0.084,2007227N24269
0.0674,0.12,2007240N17153
0.1378,0.1275,2007242N13264
0.0835,0.4514,2007242N19251
0.1645,0.9974,2007244N12303
0.1479,0.0618,2007249N24161
0.146,0.0817,2007251N30288
0.1535,0.0488,2007254N18140
0.0383,0.0789,2007255N13316
0.1664,0.1972,2007255N27265
0.1362,0.1179,2007257N16134
0.0649,0.1186,2007261N13254
0.1719,0.1659,2007262N09138
0.3553,0.1972,2007262N16233
0.9276,0.3315,2007265N20122
0.2875,0.0808,2007265N29275
0.9487,0.6616,2007266N36314
0.0286,0.1558,2007268N10324
0.8689,0.0742,2007269N22265
0.1501,0.2949,2007271N14334
0.1379,0.0533,2007272N15251
0.063,0.0824,2007272N17125
0.9184,0.4126,2007274N18131
0.4288,0.0416,2007274N28173
0.3977,0.5902,2007276N20147
0.1255,0.3961,2007282N19181
0.0962,0.0201,2007285N30307
0.5513,0.3626,2007288N15251
0.0722,0.458,2007291N19148
0.3617,0.9359,2007297N18300
0.04,0.995,2007298N18136
0.947,0.1098,2007300N11068
0.0249,0.0796,2007306N18133
0.4885,0.2287,2007313N16148
0.2199,0.9727,2007314N10093
0.9164,0.109,2007315S05095
0.3952,0.1508,2007317S10150
0.8178,0.0477,2007322S06075
0.4083,0.0645,2007323N09128
0.3668,0.1051,2007324N10140
0.1746,0.0578,2007327N09152
0.1643,0.1609,2007330N10141
0.0213,0.0214,2007337S12186
0.0481,0.1545,2007345N18298
0.9056,0.0221,2007346S12073
0.0291,0.6895,2007352S12088
0.031,0.0439,2007360S10116
0.9651,0.0997,2007363S20043
0.0448,0.0697,2007365S15134
0.3951,0.0576,2008008S18184
0.0316,0.0919,2008012N12123
0.1386,0.081,2008015S16162
0.8576,0.1472,2008023S10050
0.2767,0.0693,2008026S11064
0.4339,0.1252,2008026S12179
0.7706,0.0768,2008033S11083
0.7601,0.0319,2008035S14101
0.9444,0.0314,2008037S10055
0.2007,0.0572,2008042S16122
0.0351,0.0445,2008058S15131
0.2935,0.2065,2008060S19151
0.8735,0.0894,2008062S10064
0.0968,0.0365,2008065S12096
0.208,0.052,2008079S12069
0.7689,0.0343,2008080S17163
0.0251,0.0219,2008083S12102
0.0719,0.0565,2008104N08128
0.229,0.1395,2008108S13158
0.3795,0.1952,2008111S06082
0.0523,0.9078,2008111S08096
0.7993,0.1262,2008117N11090
0.0161,0.122,2008128N07134
0.0146,0.1159,2008135N12116
0.0847,0.3973,2008135N16125
0.373,0.3223,2008147N10141
0.1661,0.0355,2008150N10274
0.1599,0.5718,2008152N18273
0.9856,0.9997,2008157N16066
0.3453,0.0736,2008168N22090
0.0078,0.0315,2008169N08135
0.1576,0.474,2008179N12252
0.0747,0.8807,2008180N14238
0.0035,0.0662,2008184N15254
0.6932,0.0579,2008185N13337
0.1383,0.1265,2008188N14260
0.9091,0.0531,2008193N20126
0.2583,0.6053,2008194N11266
0.1421,0.1705,2008198N10265
0.1534,0.0706,2008201N32280
0.142,0.1903,2008203N18276
0.2185,0.9056,2008204N13260
0.3445,0.0611,2008206N22133
0.0391,0.0342,2008217N19120
0.1835,0.1253,2008217N28273
0.0608,0.1602,2008218N10224
0.1695,0.2613,2008220N12250
0.2582,0.7419,2008223N20086
0.2431,0.9995,2008223N27151
0.0247,0.0449,2008224N24122
0.0789,0.0886,2008226N22134
0.0834,0.1068,2008227N16255
0.0191,0.0346,2008229N13147
0.0785,0.3603,2008229N18293
0.0567,0.0645,2008237N18253
0.0278,0.078,2008238N13130
0.019,0.0428,2008238N13293
0.024,0.0215,2008241N19303
0.1757,0.2943,2008245N17323
0.1476,0.2437,2008246N12338
0.0424,0.4056,2008246N19250
0.136,0.1643,2008251N15256
0.3544,0.9448,2008252N16128
0.074,0.0952,2008253N29150
0.1757,0.8731,2008257N28148
0.0771,0.1433,2008259N20089
0.1533,0.0321,2008262N16142
0.355,0.022,2008268N12140
0.0376,0.0742,2008269N21290
0.2785,0.0566,2008270N39325
0.0325,0.035,2008272N08139
0.4283,0.3349,2008272N15113
0.9834,0.9899,2008275N16245
0.1251,0.3635,2008278N13261
0.1771,0.1154,2008280N18268
0.0388,0.0439,2008283N12271
0.1457,0.1519,2008286N16323
0.1108,0.0795,2008286N17109
0.0062,0.0354,2008287N15291
0.1717,0.127,2008289N15277
0.0827,0.0353,2008290S05071
0.0673,0.6993,2008292N20152
0.0254,0.0363,2008293N09060
0.1646,0.1473,2008297N12255
0.0349,0.7345,2008298N16085
0.2127,0.4337,2008308N08252
0.9201,0.0619,2008311N08128
0.3636,0.3594,2008311N14278
0.2816,0.3741,2008317N11089
0.7673,0.1104,2008319S07086
0.1928,0.0461,2008320N08122
0.2171,0.0633,2008320N23146
0.9027,1.0,2008323S08089
0.9793,0.1616,2008329N09082
0.0335,0.0619,2008338N06092
0.1007,0.0574,2008343N16168
0.4579,0.0634,2008348S10077
0.774,0.1054,2008351S11128
0.0334,0.0516,2008356S14138
0.0726,0.1748,2009008S13069
0.091,0.0457,2009011S16139
0.1308,0.2088,2009017S15059
0.8811,0.0513,2009017S20043
0.0541,0.1414,2009024S17123
0.0895,0.1275,2009025S12177
0.8192,0.0545,2009031S16147
0.6514,0.0452,2009032S15071
0.0194,0.193,2009034S16126
0.0254,0.0592,2009045S18174
0.0133,0.0844,2009051S11075
0.4407,0.1015,2009059S10101
0.9292,0.0215,2009064S13148
0.7857,0.0373,2009066S12081
0.0269,0.0849,2009069S19204
0.1154,0.0523,2009074S10129
0.4502,0.1171,2009075S18197
0.9509,0.3187,2009082S15154
0.4258,0.035,2009082S16039
0.0309,0.1574,2009092S15178
0.0413,0.1246,2009093S12062
0.4743,0.6188,2009104N13088
0.9224,0.7016,2009107S07133
0.021,0.0248,2009121N13124
0.6632,0.0309,2009123N10111
0.9824,0.9704,2009143N17089
0.1928,0.2119,2009147N31285
0.4184,0.0482,2009164N10131
0.1357,0.3089,2009167N14257
0.0227,0.0208,2009171N15264
0.0633,0.037,2009173N10132
0.9696,1.0,2009174N18072
0.0849,0.0721,2009185N13260
0.1409,0.0998,2009189N17129
0.1975,0.8566,2009190N09254
0.1469,0.1542,2009192N16130
0.1748,0.0716,2009194N11257
0.1347,0.0563,2009196N14129
0.1377,0.9931,2009201N21089
0.2558,0.4321,2009210N11231
0.0194,0.1097,2009213N16130
0.2002,0.2463,2009215N10242
0.0763,0.3031,2009215N13252
0.0211,0.0984,2009215N20133
0.0755,0.1154,2009219N19140
0.11,0.0947,2009220N12246
0.0156,0.0517,2009221N10201
0.1767,0.9912,2009222N09262
0.2961,0.8479,2009222N14336
0.215,0.9971,2009227N12328
0.0189,0.0578,2009228N11163
0.2318,0.2041,2009228N27277
0.154,0.2514,2009233N13230
0.177,0.0161,2009235N14252
0.0431,0.104,2009238N12189
0.1065,0.0238,2009238N20151
0.2198,0.3115,2009238N24290
0.3506,0.0753,2009239N10253
0.3996,0.0449,2009239N12270
0.9953,0.9999,2009245N17303
0.0542,0.207,2009246N12250
0.4255,0.0768,2009246N18130
0.1598,0.1835,2009247N19089
0.8414,0.3063,2009251N12336
0.0252,0.1749,2009251N16118
0.1476,0.0293,2009254N14130
0.0425,0.0298,2009255N13155
0.0337,0.2423,2009257N14256
0.1468,0.1211,2009264N13252
0.0941,0.1169,2009268N14128
0.2516,0.1046,2009268N15331
0.0948,0.0843,2009269N10163
0.9142,0.023,2009270N10148
0.7303,0.1208,2009271N15257
0.1031,0.0196,2009271N46317
0.0453,0.1254,2009272N07164
0.1669,0.2054,2009279N15311
0.0298,0.0213,2009281N15144
0.0182,0.0381,2009282N16252
0.0202,0.0344,2009287N10154
0.0334,0.1917,2009288N07267
0.9039,0.9953,2009289N12230
0.8052,0.0715,2009291N16111
0.2,0.0395,2009299N12153
0.1741,0.14,2009305N14134
0.0607,0.0398,2009308N11279
0.763,0.0883,2009311N20157
0.1192,0.9391,2009313N11072
0.0158,0.0079,2009317S10073
0.6372,0.0252,2009324N06129
0.772,0.018,2009325N06148
0.663,0.0743,2009325S12066
0.0778,0.0297,2009328N06108
0.0222,0.6076,2009337N14143
0.3579,0.0397,2009337S07096
0.7662,0.197,2009342S09140
0.9256,0.4606,2009344N06085
0.3714,0.0921,2009346S07086
0.2714,0.0824,2009346S10172
0.7879,0.0181,2010002S09096
0.0314,0.0833,2010018N07113
0.7587,0.0267,2010019S11123
0.9889,0.0933,2010020S14147
0.377,0.311,2010022S12160
0.5267,0.0754,2010027S14184
0.0191,0.0414,2010027S17058
0.1435,0.1576,2010029S12177
0.1184,0.5294,2010032S20042
0.0881,0.0296,2010038S08194
0.009,0.0639,2010040S11185
0.4992,0.0548,2010046S10058
0.9012,0.0718,2010051S06195
0.419,0.0208,2010066S19050
0.0239,0.3162,2010067S25317
0.022,0.3373,2010069S12188
0.4765,0.0343,2010070S15168
0.0257,0.0598,2010078N03153
0.8756,0.0291,2010080S06089
0.9172,0.9817,2010084S09138
0.2139,0.0173,2010091S09093
0.3798,0.04,2010110S10118
0.98,0.2239,2010136N09057
0.6625,0.1429,2010137N10090
0.0161,0.025,2010143S20035
0.0498,0.0238,2010149N13266
0.694,0.3589,2010151N14065
0.3892,0.1478,2010166N15255
0.1979,0.1946,2010167N15265
0.5819,0.1965,2010169N13266
0.0778,0.2946,2010172N08272
0.0178,0.0258,2010176N16278
0.0764,0.0414,2010188N21269
0.1281,0.0199,2010191N12138
0.0984,0.0625,2010195N14257
0.3547,0.0567,2010198N15123
0.1589,0.6035,2010200N26127
0.1428,0.1349,2010203N22286
0.1105,0.0535,2010215N13319
0.4738,0.4768,2010217N15265
0.0669,0.095,2010218N20127
0.0103,0.0308,2010222N26277
0.1539,0.3309,2010232N18253
0.0569,0.0199,2010233N17119
0.1056,0.0297,2010234N11329
0.0273,0.1792,2010234N14267
0.2047,0.1152,2010236N12341
0.3991,0.0318,2010239N15118
0.1514,0.075,2010240N15142
0.1413,0.0218,2010241N25125
0.1747,0.0525,2010242N14318
0.1061,0.0618,2010243N12146
0.1912,0.1938,2010244N12328
0.1517,0.4801,2010246N19251
0.0767,0.0433,2010247N15266
0.1326,0.1183,2010249N24125
0.1788,0.7049,2010251N14337
0.1288,0.0997,2010255N13340
0.0124,0.0407,2010256N17137
0.1436,0.0742,2010257N16282
0.0274,0.112,2010263N15149
0.0473,0.2334,2010263N15328
0.174,0.0536,2010264N20252
0.1257,0.0655,2010267N14285
0.0469,0.272,2010271N19276
0.8482,0.0837,2010278N18110
0.0765,0.0279,2010279N22293
0.1604,0.9993,2010280N17085
0.1585,0.3451,2010284N14278
0.3731,0.0426,2010285N13145
0.131,0.9491,2010286N18090
0.9141,0.0285,2010293N13165
0.0593,0.0487,2010293N16147
0.4488,0.7201,2010293N17093
0.0169,0.1449,2010293N17277
0.1284,0.6631,2010298S09087
0.1995,0.015,2010302N09306
0.0587,0.9718,2010302N26299
