x,y,ID
1.00000000,0.56923077,116
0.69230769,0.63076923,118
0.27692308,0.03076923,125
0.84615385,0.53846154,131
0.81538462,0.95384615,144
0.73846154,0.52307692,161
0.64615385,0.35384615,166
0.56923077,0.16923077,168
0.13846154,0.09230769,183
0.24615385,0.76923077,184
0.92307692,0.83076923,201
0.29230769,0.96923077,215
0.95384615,0.23076923,217
0.00000000,0.89230769,247
0.53846154,0.64615385,248
0.04615385,0.60000000,250
0.76923077,0.07692308,251
0.06153846,0.43076923,252
0.01538462,0.06153846,253
0.60000000,0.41538462,255
0.03076923,0.38461538,256
0.36923077,1.00000000,257
0.46153846,0.58461538,263
0.16923077,0.32307692,264
0.78461538,0.93846154,272
0.80000000,0.87692308,273
0.49230769,0.86153846,274
0.67692308,0.44615385,275
0.58461538,0.84615385,276
0.20000000,0.72307692,277
0.12307692,0.04615385,278
0.83076923,0.13846154,283
0.26153846,0.66153846,301
0.55384615,0.50769231,318
0.18461538,0.61538462,323
0.30769231,0.15384615,327
0.09230769,0.21538462,333
0.89230769,0.47692308,334
0.38461538,0.55384615,335
0.41538462,0.75384615,338
0.32307692,0.18461538,339
0.15384615,0.36923077,340
0.75384615,0.70769231,341
0.93846154,0.46153846,342
0.50769231,0.73846154,343
0.43076923,0.80000000,346
0.10769231,0.67692308,347
0.96923077,0.33846154,348
0.33846154,0.00000000,349
0.07692308,0.24615385,350
0.90769231,0.10769231,351
0.21538462,0.26153846,352
0.52307692,0.20000000,353
0.23076923,0.27692308,364
0.35384615,0.92307692,367
0.70769231,0.12307692,368
0.86153846,0.01538462,369
0.44615385,0.29230769,374
0.98461538,0.30769231,382
0.61538462,0.40000000,401
0.40000000,0.81538462,402
0.63076923,0.90769231,407
0.66153846,0.78461538,417
0.87692308,0.69230769,428
0.47692308,0.98461538,430
0.72307692,0.49230769,432
