x,y,ID
0.33846154,1.00000000,116
0.76923077,0.69230769,118
0.95384615,0.27692308,125
0.66153846,0.84615385,131
0.93846154,0.81538462,144
0.01538462,0.73846154,161
0.16923077,0.64615385,166
0.32307692,0.56923077,168
0.27692308,0.13846154,183
0.21538462,0.24615385,184
0.56923077,0.92307692,201
0.81538462,0.29230769,215
0.26153846,0.95384615,217
0.58461538,0.00000000,247
0.67692308,0.53846154,248
0.96923077,0.04615385,250
0.86153846,0.76923077,251
0.47692308,0.06153846,252
0.04615385,0.01538462,253
0.80000000,0.60000000,255
0.29230769,0.03076923,256
0.92307692,0.36923077,257
0.24615385,0.46153846,263
0.53846154,0.16923077,264
0.90769231,0.78461538,272
0.35384615,0.80000000,273
0.49230769,0.49230769,274
0.50769231,0.67692308,275
0.83076923,0.58461538,276
0.75384615,0.20000000,277
0.20000000,0.12307692,278
0.78461538,0.83076923,283
0.69230769,0.26153846,301
0.36923077,0.55384615,318
0.98461538,0.18461538,323
0.89230769,0.30769231,327
0.07692308,0.09230769,333
0.61538462,0.89230769,334
0.00000000,0.38461538,335
0.44615385,0.41538462,338
0.15384615,0.32307692,339
0.41538462,0.15384615,340
0.87692308,0.75384615,341
0.06153846,0.93846154,342
0.55384615,0.50769231,343
0.43076923,0.43076923,346
0.40000000,0.10769231,347
0.03076923,0.96923077,348
0.70769231,0.33846154,349
0.72307692,0.07692308,350
0.13846154,0.90769231,351
0.12307692,0.21538462,352
0.30769231,0.52307692,353
0.46153846,0.23076923,364
0.73846154,0.35384615,367
0.18461538,0.70769231,368
0.10769231,0.86153846,369
0.23076923,0.44615385,374
0.64615385,0.98461538,382
0.09230769,0.61538462,401
0.60000000,0.40000000,402
0.63076923,0.63076923,407
0.52307692,0.66153846,417
0.38461538,0.87692308,428
0.84615385,0.47692308,430
1.00000000,0.72307692,432
