x,y,ID
0.33846154,0.09230769,116
0.76923077,0.47692308,118
0.95384615,0.73846154,125
0.66153846,0.87692308,131
0.93846154,0.67692308,144
0.01538462,0.13846154,161
0.16923077,0.81538462,166
0.32307692,0.21538462,168
0.27692308,0.50769231,183
0.21538462,0.61538462,184
0.56923077,0.33846154,201
0.81538462,0.12307692,215
0.26153846,0.93846154,217
0.58461538,0.90769231,247
0.67692308,0.80000000,248
0.96923077,0.92307692,250
0.86153846,0.06153846,251
0.47692308,0.84615385,252
0.04615385,0.53846154,253
0.80000000,0.69230769,255
0.29230769,0.75384615,256
0.92307692,0.64615385,257
0.24615385,0.17692308,263
0.53846154,0.52307692,264
0.90769231,0.24615385,272
0.35384615,0.89230769,273
0.49230769,0.60000000,274
0.50769231,0.26153846,275
0.83076923,0.70769231,276
0.75384615,0.98461538,277
0.20000000,0.96923077,278
0.78461538,0.23076923,283
0.69230769,0.63076923,301
0.36923077,0.20000000,318
0.98461538,0.00000000,323
0.89230769,0.03076923,327
0.07692308,0.30769231,333
0.61538462,0.29230769,334
0.00000000,0.36923077,335
0.44615385,0.56923077,338
0.15384615,0.95384615,339
0.41538462,0.46153846,340
0.87692308,0.72307692,341
0.06153846,0.35384615,342
0.55384615,0.78461538,343
0.43076923,0.15384615,346
0.40000000,0.01538462,347
0.03076923,0.55384615,348
0.70769231,0.44615385,349
0.72307692,0.66153846,350
0.13846154,0.27692308,351
0.12307692,0.83076923,352
0.30769231,0.76923077,353
0.46153846,0.41538462,364
0.73846154,0.10769231,367
0.18461538,0.07692308,368
0.10769231,0.58461538,369
0.23076923,1.00000000,374
0.64615385,0.49230769,382
0.09230769,0.17692308,401
0.60000000,0.43076923,402
0.63076923,0.38461538,407
0.52307692,0.32307692,417
0.38461538,0.04615385,428
0.84615385,0.40000000,430
1.00000000,0.86153846,432
