x,y,ID
0.0708789230053384,0.0327382024837178,1842298N11080
0.2840043670827479,0.0302140364366388,1845336N10074
0.1169516247411091,0.1615140014798242,1848011S09079
0.2477754276291225,0.0136995972541843,1848011S09080
0.1909596526463572,0.0891920118667362,1848011S15057
0.0943345894633534,0.2833604024376351,1848011S16057
0.0731839621692956,0.0608574264598092,1848061S12073
0.2040778217717034,0.1070248273505701,1848061S12075
0.0743842642202341,0.003854813853244,1848112S07084
0.1038048828919075,0.0288683608711046,1848112S07444
0.1297703203573672,0.0066985234811148,1851080S15062
0.0916464669956693,0.0090863534010195,1851080S15063
0.2635671668652019,0.0593562300620049,1851080S21060
0.2922950595635052,0.0323887764758459,1851080S21420
0.0635914827213739,0.0348700569659858,1851305S08089
0.1797932983761574,0.0443866051180827,1852001S12077
0.0590186588039095,0.0294824363713395,1852001S13076
0.0708898645113263,0.0274824074245502,1852021S14075
0.2312590876389277,0.0678447902390872,1854032S17059
0.38944889152496,0.0756087874820148,1854039S18060
0.4356576838338005,0.0302914272856673,1854060S15069
0.7981626895744086,0.050496935325907,1854060S16069
0.2292677761576362,0.0447048354083454,1854303N14072
0.0402074359936072,0.0029077787007603,1854305S10073
0.041505531990887,0.0132734959646038,1854325S10073
0.0837672069454342,0.0324201893835117,1855021S14076
0.0174354768948135,0.0652006392189676,1855021S15057
0.1306084391184736,0.046661469625921,1855121S08073
0.0746916301813767,0.0039405829738681,1855131S08073
0.1110694401639548,0.0205468902020886,1856032S17058
0.1947079238624946,0.0069885085152408,1856092S16060
0.2894037711884543,0.0564925255531421,1856092S16420
0.2552486541604817,0.0146336854688771,1857021S17058
0.0873177370403973,0.0091031109111979,1857021S17059
0.1223414463373137,0.0373869671291896,1857032S15066
0.1850353736100304,0.060575297057282,1857039S15066
0.1115293569224673,0.0165545550442631,1857335S15062
0.1211978221073012,0.0322918490453097,1857335S15422
0.0473576808026028,0.0337559360746335,1857355S06086
0.0802186083016492,0.038547085933629,1857355S07085
0.0821510040807858,0.0117924763866197,1858011S09058
0.0613380997423213,0.0390295312349752,1858052S12061
0.0932429006090085,0.0128526168145981,1858060S12078
0.0903488135298347,0.0107197633609342,1858060S12079
0.1266729446239752,0.0483924822181882,1858091S12048
0.1247395754021929,0.0819522732171495,1858091S12408
0.0920903333547014,0.0614589491944481,1858305S26053
0.1040349367446249,0.0078670014222558,1858325S25052
0.2815070450534152,0.0729186999286709,1858345S08093
0.1536367507780412,0.0230146066285851,1858345S08094
0.154323293733849,0.0146551828011189,1859021S14077
0.1222700415811448,0.0104825627510939,1859021S14078
0.1229228956519239,0.0211684200797179,1859042S32050
0.2380613216047639,0.0616920962477126,1859046S32051
0.1306745918725068,0.0081150477911161,1859060S08057
0.0997779610594384,0.0071964568509192,1859060S09057
0.1538233462574478,0.0354820209686824,1859070S05088
0.1623351435792881,0.0349440349496715,1859070S05448
0.0770867815576502,0.0133574404561403,1859101S10091
0.1397831632270888,0.0134670048418119,1859101S10451
0.1102801382448883,0.0836526579241666,1859152S05087
0.0489059085256459,0.0390693989315975,1859162S04088
0.1200461359550776,0.0160241986240131,1859335S05090
0.1226118254307916,0.0113807478551908,1859335S05091
0.2514267612617966,0.0794548819812147,1859335S14043
0.3675571099412266,0.060541615735436,1859335S14403
0.1320643428998149,0.0809275967807368,1860011S13068
0.1859890646663096,0.0713816272966564,1860011S14067
0.0459191760167871,0.0219889621493865,1860011S15076
0.118107487114433,0.0211846131080197,1860011S15436
0.124484814759029,0.0050677399462869,1860021S16057
0.1803728101948897,0.0103992976255741,1860039S17057
0.1087677497746613,0.008581370054043,1860042S17057
0.0903380325917707,0.029571453301134,1860052S10081
0.2823385413403732,0.0246258694383201,1860052S12105
0.0835144898017603,0.0100508248514264,1860052S14057
0.0814753594733354,0.011303044433913,1860061S13085
0.0804491629095883,0.0641615916022171,1860061S13445
0.1582451464122836,0.0078707931344721,1860081S14069
0.1068295761656471,0.0072121409611431,1860081S14429
0.5249843049128808,0.016394586234578,1860112S11085
0.2772455310909244,0.0860153691187843,1860112S11086
0.0896038131788092,0.0260235225052784,1860122S07087
0.0366235096216928,0.0062543295778509,1860122S07447
0.1570954949635145,0.0141559424601351,1860336S08087
0.1231027312690371,0.0315487505616028,1860336S09086
0.0760862415674811,0.0725483049612379,1861011S17051
0.0998707458627719,0.0600168995175056,1861011S17411
0.1110450205861977,0.0328338329139128,1861021S13086
0.0777421604722411,0.0091423607560252,1861021S13446
0.0813255510693384,0.006602134976778,1861039S10077
0.0883411977271778,0.0069136618482065,1861042S10077
0.0751524073019685,0.0055648574987817,1861042S16062
0.0823080977476098,0.0199143083501627,1861046S16062
0.2909301419759661,0.0290736165392079,1861052S08069
0.1506711903177161,0.0381037119916713,1861070S11100
0.1839579531977725,0.021934707234981,1861070S12100
0.1388378129464947,0.0341755444618628,1861091S07085
0.2262363541040946,0.0567851594170238,1861091S07445
0.0627027628531105,0.0149153093088284,1861101S09083
0.0828013821757502,0.0144151067404023,1861101S09084
0.1458137871870245,0.0387942973550765,1861305S10085
0.0999277345513217,0.0119747081368218,1861315S10085
0.1408903591034155,0.0026568111093119,1861355S05087
0.136325503910373,0.0157533979183097,1861355S06087
0.1526975398114521,0.0998195461834091,1861355S11068
0.1314822475035884,0.0512126640224263,1862001S12081
0.0885290223671547,0.0226569852981562,1862001S12104
0.1053095274135298,0.0497110105262815,1862001S13103
0.1614180129026959,0.1361484092567311,1862011S21051
0.0854948665094802,0.0854305574346894,1862021S12055
0.1881400311348399,0.0147695980177496,1862052S08080
0.1705394525982986,0.0232398391307212,1862052S23092
0.2681996520702786,0.0507779327663698,1862060S19101
0.2503530891446281,0.0286482582937119,1862070S15063
0.3059728806596518,0.0606722921876318,1862070S15423
0.0654255455597949,0.0075163637196825,1862080S09082
0.0580917250487589,0.0411924866349167,1862080S09442
0.4564755113083224,0.0701501108157321,1862274S04058
0.3244163711669885,0.0375336028434952,1862284S04059
0.0795403075593839,0.0071298875198012,1862305S12062
0.0361585036699469,0.0041138231079478,1862315S12062
0.159969328713124,0.0290012406368633,1862345S07089
0.0400448628408814,0.0201492518194336,1862345S07090
0.1097310299832118,0.0114638936797736,1863011S11055
0.0625307349023013,0.0033938219398615,1863011S12055
0.1709589649801718,0.0107386622166753,1863032S12059
0.1306166653038551,0.0673958973167118,1863032S13061
0.1247193969879586,0.0019232909902396,1863032S14058
0.1933695628374774,0.0531392011087881,1863039S13061
0.1562265556736332,0.0151835288024087,1863042S15073
0.196913008606202,0.0239251111992472,1863046S15073
0.0963000905528763,0.0519509111963778,1863111S13081
0.1431989447168144,0.0282610587005734,1863111S13441
0.0680338590894361,0.0773384601103647,1863121S07089
0.0867506172744801,0.0815981130730833,1863141S07089
0.2581827543170288,0.0574956037689128,1863305S12086
0.2352258238166913,0.0266172546950247,1863325S12086
0.0397272277777746,0.0238191703456907,1863335S17067
0.1051284144235001,0.0412692399074262,1863335S17427
0.0483047065065429,0.0210917019840586,1864011S06081
0.0267809514798394,0.0081183196762244,1864011S07080
0.1343217064306094,0.0203789728277282,1864052S14079
0.1043113000685724,0.0076504894675816,1864052S15067
0.1088371599829996,0.0289171749319575,1864102S07069
0.1085072548958299,0.0307307305912354,1864102S07429
0.1763901132583001,0.0237070944652218,1864112S09075
0.0903544127236768,0.0420535552798151,1864112S10075
0.231154179321154,0.0569878130608801,1865011S14057
0.1392276233291345,0.0171650134831912,1865011S14058
0.3308642261907689,0.0236804804983537,1865021S32056
0.5744298175017654,0.0779298313191261,1865021S32057
0.0303542327830106,0.0669746947854166,1865042S12095
0.0301552848971131,0.0681789163236531,1865046S12094
0.0578070752593412,0.0215125419204854,1865052S13058
0.1878096645217134,0.014309667432922,1865080S11085
0.1048779218695859,0.0245139683867515,1865080S11086
0.0547849842767528,0.0248037478207272,1865101S09076
0.194398792736553,0.0140376953392886,1865335S13061
0.3502124164712759,0.028811007749973,1865335S13421
0.1634482797768836,0.0362769280641329,1866001S13066
0.0507998089475599,0.0332153713717837,1866032S19072
0.0737592778106082,0.0474251032925825,1866032S20072
0.1295777224235845,0.0931513849411839,1866060S13091
0.2730840350411856,0.0334578863941884,1866080S14080
0.5251556964164029,0.0563837790965089,1866080S14440
0.270886084304864,0.0848007365413555,1866091S11082
0.1642380063157925,0.0598550517564384,1866101S07089
0.1980795503119842,0.0591008893421558,1866101S13073
0.1483053782322948,0.0154296272960167,1866101S14051
0.2273108603101944,0.004480565653473,1866101S15051
0.5464808687980587,0.0343394199750722,1866101S16054
0.1230836286649503,0.008351841301852,1866101S16060
0.226777825134701,0.018781565009276,1866305S09073
0.4090526385414432,0.0381888496091931,1866305S09433
0.118213362067184,0.0248092568078207,1867011S11072
0.2956111138659149,0.0666758395900543,1867015S19069
0.252160864000559,0.0247198500332433,1867032S15081
0.312374153856829,0.0539274135594655,1867032S15441
0.0562516222091971,0.0172930759088971,1867042S15071
0.0498432990990486,0.0492151013085692,1867046S15071
0.1329984324821685,0.0134500029862913,1867121S13069
0.0830218266798177,0.0028787215765663,1867121S13070
0.2431477773200738,0.0861366092706201,1867345S19059
0.0982391395647194,0.018390190297576,1868001S17055
0.0633888699113666,0.0246420261068243,1868001S18055
0.1361423351854263,0.0104236559982597,1868011S17062
0.2532199264899385,0.0265674710060821,1868011S18061
0.1183654757339458,0.0276982097883173,1868032S17081
0.0853335291494758,0.0421316561636025,1868032S17441
0.0727645944792377,0.012747649167547,1868071S15066
0.0567976217353652,0.0224838418242355,1868071S15426
0.1132587940272677,0.036972574078087,1868306S08077
0.0583138692359539,0.0136306310648183,1868316S08077
0.2206389380040091,0.1233687279693315,1869021S21053
0.0803999663189864,0.0345424652362077,1869039S19053
0.0984805427508067,0.0326165171994028,1869042S18054
0.0956984549922987,0.0208353223425085,1869042S20072
0.0682013655171361,0.089818687144753,1869046S20071
0.0588730131436316,0.0819322125363317,1869052S19084
0.141312472039752,0.1590240683474903,1869091S11073
0.0721982568781402,0.1713873932803695,1869091S11433
0.0951794843145621,0.0264614226309952,1869305S06092
0.0253817472604924,0.0122657310366969,1869305S06452
0.0924689113792766,0.0201013750210979,1869345S18073
0.0392737541781058,0.0116848582955791,1869345S18074
0.0791147204460688,0.0410560136360213,1870001S31048
0.1166493676402693,0.0885726242204778,1870001S32049
0.1495936557250875,0.0180735285245088,1870021S10057
0.1998141065667471,0.05227524829368,1870021S11056
0.0587077176128347,0.0042138635807615,1870042S15066
0.0494123684092205,0.0186097140573482,1870046S16066
0.1720769193644767,0.0331210042877739,1870052S20109
0.1122670476946865,0.016379774096284,1870101S07108
0.0236443606933116,0.0139760339352187,1870101S07468
0.1160415387338769,0.0441745260049445,1870101S09087
0.0732559951918895,0.0492018773122658,1870101S09447
0.2299340921823997,0.0204369909537872,1871001S12088
0.1031819629679939,0.0123799838498483,1871001S12089
0.129882676145431,0.023253175906067,1871001S16061
0.1044555223094275,0.0315391407449594,1871001S16421
0.0625510053484828,0.0169304978512129,1871021S09087
0.1451106370989673,0.0371424379010661,1871052S11095
0.1340450043845523,0.0352177917943482,1871080S15108
0.2220931827028106,0.0422031644519882,1871080S15468
0.1417595322967627,0.0305500867218175,1871080S16068
0.220901052025848,0.0226657510148206,1871080S16428
0.0646313983289151,0.0342143713440091,1871182S04095
0.0544433670117711,0.030219834492629,1871192S04095
0.0831591799034025,0.005122985068981,1871305S04100
0.1637948451924812,0.0126822082051384,1871305S04460
0.0372537339199754,0.0478483692575772,1872021S18054
0.0727589923082266,0.0143899223310275,1872021S19053
0.2790811928373785,0.1071235931717597,1872032S12085
0.194134669515363,0.0229761444544974,1872032S15074
0.0518247097630826,0.0408180531840734,1872032S15434
0.2667170660458864,0.101672611568427,1872039S12085
0.1014421357676975,0.0120656265190959,1872042S13104
0.1294210841101809,0.0301432508631926,1872046S13104
0.1724048821079702,0.0320152717393102,1872071S05087
0.1541261634138057,0.0275053268471124,1872071S05088
0.4603837453441405,0.0442079598336803,1872071S17051
0.1323399433627125,0.0375409148993936,1872092S23053
0.173928230103978,0.0839841982328014,1872092S24053
0.2105057361851307,0.0762633357300238,1872122S14066
0.2296496740768836,0.1604234584326859,1872122S14426
0.0330870564892159,0.0702197180829177,1872275S14070
0.1054053777961579,0.0555833361074161,1872275S14430
0.0959474654087403,0.0478997327717865,1872306S15069
0.1036915838281285,0.0138739301102477,1873001S16058
0.109255446763698,0.0014335117276624,1873001S17058
0.042080240623987,0.0977333051168232,1873021S17054
0.1183589627311905,0.0254046345540449,1873032S12076
0.1121539774398578,0.0359459473171745,1873032S12436
0.1029121709509974,0.0135500811278656,1873042S14056
